locus_SNP	locus	gRNA	cisGene	MASTcpmdetvalue	FDR
rs10933	PBRM1	PBRM1_3_gene	TWF2	0.397901311558741	1
rs10933	PBRM1	PBRM1_3_gene	PPM1M	0.734572064675512	1
rs10933	PBRM1	PBRM1_3_gene	MIRLET7G	1	1
rs10933	PBRM1	PBRM1_3_gene	GLYCTK	0.48168467350307	1
rs10933	PBRM1	PBRM1_3_gene	MIR135A1	1	1
rs10933	PBRM1	PBRM1_3_gene	BAP1	0.329770842490925	1
rs10933	PBRM1	PBRM1_3_gene	PHF7	0.388269715703613	1
rs10933	PBRM1	PBRM1_3_gene	SEMA3G	1	1
rs10933	PBRM1	PBRM1_3_gene	TNNC1	1	1
rs10933	PBRM1	PBRM1_3_gene	NISCH	0.789743665930939	1
rs10933	PBRM1	PBRM1_3_gene	STAB1	1	1
rs10933	PBRM1	PBRM1_3_gene	SMIM4	0.795366455358875	1
rs10933	PBRM1	PBRM1_3_gene	GNL3	0.0354886004654268	1
rs10933	PBRM1	PBRM1_3_gene	GLT8D1	0.44365172038667	1
rs10933	PBRM1	PBRM1_3_gene	SPCS1	0.750797008093556	1
rs10933	PBRM1	PBRM1_3_gene	NEK4	0.359561321683831	1
rs10933	PBRM1	PBRM1_3_gene	ITIH4	0.84869411402742	1
rs10933	PBRM1	PBRM1_3_gene	ITIH3	1	1
rs10933	PBRM1	PBRM1_3_gene	MUSTN1	1	1
rs10933	PBRM1	PBRM1_3_gene	MIR8064	1	1
rs10933	PBRM1	PBRM1_3_gene	RFT1	0.695327616217494	1
rs10933	PBRM1	PBRM1_3_gene	TKT	0.765677388284624	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	RPRD1B	0.0480796756911615	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	CTNNBL1	0.781547686157274	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	VSTM2L	0.206429717948214	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	BPI	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	SLC32A1	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	PPP1R16B	0.952136444376101	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	DHX35	0.586918108153604	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	TTI1	0.369212835574216	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	TGM2	0.0658154310102639	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	KIAA1755	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	LBP	0.186267990657843	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	SNHG11	0.486819913023525	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	RALGAPB	0.6594124059233	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	MIR548O2	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	ADIG	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	ARHGAP40	1	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	ACTR5	0.704375185842536	1
rs6071578	PPP1R16B	PPP1R16B_1_gene	FAM83D	0.699725392218341	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	RPRD1B	0.64273983483579	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	CTNNBL1	0.855770549853298	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	VSTM2L	0.367050287646555	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	BPI	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	SLC32A1	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	PPP1R16B	0.393325931950794	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	DHX35	0.58700729820969	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	TTI1	0.910728141041617	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	TGM2	0.47993458077671	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	KIAA1755	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	LBP	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	SNHG11	0.251542173795355	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	RALGAPB	0.542609206401682	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	MIR548O2	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	ADIG	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	ARHGAP40	1	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	ACTR5	0.989058891543129	1
rs6071578	PPP1R16B	PPP1R16B_2_gene	FAM83D	0.910227806089933	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	RPRD1B	0.662917660450648	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	CTNNBL1	0.854084305274056	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	VSTM2L	0.862753138529273	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	BPI	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	SLC32A1	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	PPP1R16B	0.670236293425422	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	DHX35	0.644507238558939	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	TTI1	0.942152684788489	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	TGM2	0.0970350152821936	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	KIAA1755	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	LBP	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	SNHG11	0.990400828570175	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	RALGAPB	0.953541486868852	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	MIR548O2	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	ADIG	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	ARHGAP40	1	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	ACTR5	0.400680028934304	1
rs6071578	PPP1R16B	PPP1R16B_3_gene	FAM83D	0.00123442455167782	1
